"Ciqual  AGB","Ciqual  code","Groupe d'aliment","Sous-groupe d'aliment","Nom Français","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"8910","8910","viandes, œufs, poissons","charcuteries","Quenelle de volaille, crue","Poultry quenelle, raw","Autres étapes","0.07856477199999999","0.65065843","7.2590057e-08","0.63010769","0.00185015091","2.94605467e-08","6.5472192999999994e-09","2.7404917e-10","0.0028796863","0.000119431169","0.00130407237","0.008337942899999999","2.2562140399999997","5.4068626","0.3175744","21.6236706","3.91249639e-06","ztmERo4clogy-ZAowpwtI","5532","334099"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Beurre","0.19234085","2.0492654","4.684969e-08","0.14297353","0.0033401017","1.5701287e-07","2.6874516e-08","1.1369569e-09","0.02325416","0.00022486651","0.0075099552","0.10109603","22.8860406","121.34509","0.66477137","5.9620263","5.1754167e-06","oYKbMeD6hhE eR4t833uY","5533","370737"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Blanc d'oeuf","0.084329236","0.47159525","2.1888394e-08","0.049355809","0.0013168581","9.574124e-08","8.323461e-09","5.2629862e-10","0.013697202","0.00012402166","0.002993875","0.059932828","12.727207400000001","33.781802","0.71340967","2.6783065","1.6169473e-06","Hn9CRv5FDI2BFswmI3wWv","5534","18320"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Jaune d'œuf","0.043477211999999994","0.24313806","1.1284892e-08","0.025446133","0.00067892609","4.9360843e-08","4.2912861e-09","2.7134121e-10","0.0070617995","6.3941243e-05","0.0015435375","0.030899275","6.5617042","17.416718","0.36780914","1.3808414","8.3364161e-07","NtLVqIzXweUfiT34lp FB","5535","126429"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Viande de poulet sans os","0.33107474000000003","2.5438665","1.4655612e-07","0.1881337","0.0066818512","3.0207745e-07","3.5288478e-08","2.2803967e-09","0.041634066","0.00057791543","0.011215027","0.17461925","56.502683","121.45692","2.6587755","18.471824","1.0257787e-05","kIJaaIJoprJxViec84Nyp","5536","284633"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Farine de blé","0.014586719000000001","0.10406771","6.6609514e-09","0.010759712","0.00031638004","1.0490186e-08","6.5524377e-10","1.6646895e-10","0.0016197126","2.3939469e-05","0.0010899986","0.0069941148","2.0854295400000002","14.168666","0.047231826","0.73925597","4.9109692e-07","g6ycM2QvndqC-r1hkMD1U","5537","944331"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","Autres étapes","0.109996805","0.7365490100000001","8.1742592e-08","1.17417925","0.00209754321","3.47371397e-08","7.9390319e-09","3.6186639e-10","0.0034007978","0.00014902860600000001","0.00141848087","0.009229599599999999","2.5834637000000003","5.9359075","0.35702880000000004","33.5317236","7.30227499e-06","Fhshswp2jXAyePUH0Ow82","5538","609887"
"8937","8937","viandes, œufs, poissons","charcuteries","Quenelle nature, crue","Quenelle, plain, raw","Beurre","0.10959799","1.1676946","2.6695484e-08","0.081467934","0.0019032278","8.9467713e-08","1.5313403e-08","6.4785089e-10","0.013250484","0.00012813148","0.0042792575","0.057605661","13.0407249","69.143804","0.37879426","3.3972301","2.949011e-06","REsFyCY6alNhOp14rrEWv","5539","724728"
"8937","8937","viandes, œufs, poissons","charcuteries","Quenelle nature, crue","Quenelle, plain, raw","Œuf de poule","0.10835058","0.60593008","2.8123346e-08","0.063414908","0.0016919677","1.2301332e-07","1.0694415e-08","6.7621581e-10","0.017598877","0.00015934948","0.0038466862","0.077004811","16.3525776","43.404614","0.91662581","3.4412274","2.0775379e-06","lNCjr2Y0Iy3PL7uIPenEF","5540","614861"
"8937","8937","viandes, œufs, poissons","charcuteries","Quenelle nature, crue","Quenelle, plain, raw","Farine de blé","0.025017918","0.17848822","1.1424306e-08","0.018454157","0.00054262855","1.799189e-08","1.1238193e-09","2.8551361e-10","0.0027779954","4.1058974e-05","0.0018694743","0.01199572","3.57675414","24.30091","0.081008074","1.2679099","8.4228831e-07","kbxXVl0PmUjpnelbfi 0l","5541","526732"
"8937","8937","viandes, œufs, poissons","charcuteries","Quenelle nature, crue","Quenelle, plain, raw","Autres étapes","0.078688154","0.650771","7.2597718e-08","0.6301486700000001","0.00185053212","2.9466685399999997e-08","6.5528514e-09","2.7452246e-10","0.0028803238999999996","0.000119513795","0.00130419544","0.0083391104","2.25667345","5.407306500000001","0.332535578","21.6256391","3.91306326e-06","J6EVxBiBD85JdP3NIIeTt","5542","492372"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Œuf de poule","0.049464397","0.27662025","1.2838919e-08","0.028950284","0.00077242004","5.6158254e-08","4.882233e-09","3.0870722e-10","0.0080342698","7.27465e-05","0.0017560959","0.03515437","7.4653070999999995","19.81515","0.41845961","1.5709951","9.4844121e-07","LqIHf3l5WcWVd6KFtaod-","5543","110695"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Viande","0.50342012","3.4804722","4.7467098e-07","1.473729","0.0074801503","4.8310298e-07","3.1922423e-08","2.5085141e-09","0.068019172","0.00058254183","0.015899722","0.29243343","48.511427","197.51826","2.6691","45.557317","1.1812145e-05","cUsyQqezKOOzF63cxffxj","5544","392663"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Abats de porc","0.13543065999999998","0.92575164","3.8989607e-08","0.38442525","0.001883821","1.3461919e-07","8.7061913e-09","6.8406679e-10","0.019171193","0.00014325016","0.0044768287","0.083133359","13.600681699999999","51.159812","0.7032722","11.065273","2.8635977e-06","buX6auU08ehO-scLFRMYL","5545","701585"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Persil","0.0085855415","0.037436257","2.8119458e-09","0.001362753","0.00022986835","5.0730453e-09","3.2973346e-09","9.7142121e-11","0.00079596824","1.1682534e-05","0.0011968057","0.0035064306","0.321877163","7.5185027","0.099732223","0.30369325","2.4629655e-07","thZ8n9bmBwkAdmF9CXwdl","5546","637105"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Échalote","0.0022064981","0.0067620251","9.7624416e-10","0.0022130308","2.8046288e-05","5.5644378e-10","2.1489625e-10","9.9287937e-12","7.2082805e-05","2.1536323e-06","9.6952758e-05","0.00025425182","0.164516672","0.83075582","0.14666202","0.10408936","1.3075385e-07","ga13DkIqWomr72vhmr9p7","5547","997048"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","Autres étapes","0.061423654999999994","0.45976744","5.3920088e-08","0.53061294","0.00157665831","3.17312057e-08","5.7913331e-09","1.27605375e-09","0.0022619549","0.000130315466","0.00113595065","0.0067813926","1.88556551","4.6247698","0.144706207","15.9609475","2.26670009e-06","kozDBlyq65EuhwmbgXLnX","5548","783404"
"8083","8083","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Rillettes de maquereau","Rillettes, mackerel","Morue","1.0607426","5.9241726","1.3253738e-06","0.36769405","0.12877404","1.4026399e-06","2.0602976e-08","3.9781407e-09","0.18587866","0.00020690982","0.045007561","0.49257116","21.646160000000002","13.334695","0.17169154","81.394284","1.9708048e-05","JvKOh707WdIR8s8BSkA5h","5549","800558"
"8083","8083","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Rillettes de maquereau","Rillettes, mackerel","Fromage frais crémeux","0.035433157","0.34337836","9.7331554e-09","0.046882501","0.00058562887","2.5526094e-08","4.8960449e-09","2.3314411e-10","0.003763178","4.8232863e-05","0.0011878377","0.015838813","3.74536666","18.908188","0.067113036","1.740286","3.1924595e-06","IxmLsiu3BKI0TftMjjg21","5550","66350"
"8083","8083","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Rillettes de maquereau","Rillettes, mackerel","Jus de citron","0.012505462","0.065665231","7.7360448e-09","0.0066439411","0.00036907926","7.5151001e-09","2.1064973e-09","9.1382779e-11","0.0010820575","1.7415109e-05","0.00024939593","0.0042755183","7.5360083","8.9607985","0.084145744","0.77906676","6.5981506e-07","7ksuHuigcvtDP2B3kb712","5551","741690"
"8083","8083","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Rillettes de maquereau","Rillettes, mackerel","Huile d'olive","0.027024512","0.034395636","1.001727e-08","0.0064909653","0.00050596582","1.5009143e-08","1.134979e-08","2.3343134e-10","0.0021434801","2.9348067e-05","0.00098793732","0.00895552","3.15077028","32.427932","1.1050853","0.97766569","1.0757871e-06","t5ivO22CGgOl2mWBNWYva","5552","347222"
"8083","8083","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Rillettes de maquereau","Rillettes, mackerel","Oignons","0.0062811101999999995","0.022267691","3.2035129e-09","0.0054750792","0.00010273722","1.971113e-09","6.7975658e-10","2.9872325e-11","0.00025208864","6.3109703e-06","0.00028840029","0.00092520549","0.51913673","2.271891","0.37880859","0.31331988","3.4599862e-07","Q0K3LJUs6DVG4LtkUAZFp","5553","402729"
