"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"21517","21517","viandes, œufs, poissons","viandes crues","Agneau, côte première, crue","Lamb, rib chop, raw","2","False","Glacé","PS","Pas de préparation","2.63","4.5769943","40.207581","9.1129249e-07","1.2449323","0.064767904","4.8959022e-06","6.1480955e-07","2.0607886e-08","0.72193614","0.0026358313","0.15762396","3.1964715","184.444079","4371.3389","12.283618","93.073858","4.7895172e-05","hi2jmTqTtHkOAMit4pX7V","1879","497836"
"21512","21512","viandes, œufs, poissons","viandes cuites","Agneau, côte première, grillée/poêlée","Lamb, rib chop, grilled/pan-fried","2","False","Glacé","PS","Poêle","2.65","5.7963682","50.917912","1.1644788e-06","1.6984029","0.082025625","6.187366e-06","7.7737625e-07","2.6123718e-08","0.91234568","0.0033477885","0.19934664","4.0389751","234.081287","5525.755","15.534287","121.78608","6.1430734e-05","zPw9w 6AsrRkUzoFOSP6a","1880","616964"
"21500","21500","viandes, œufs, poissons","viandes crues","Agneau, côtelette, crue","Lamb, cutlet, raw","2","False","Glacé","PS","Pas de préparation","2.63","4.5756974999999995","40.183795","9.1108367e-07","1.2343543","0.064759139","4.895779e-06","6.1475184e-07","2.0605423e-08","0.72192308","0.0026352339","0.15761677","3.1964394","184.32648799999998","4371.3264","12.282805","92.840125","4.7828711e-05","Gs28KPlxXZQxloHZPXj5 ","1881","973578"
"21501","21501","viandes, œufs, poissons","viandes cuites","Agneau, côtelette, grillée","Lamb cutlet, grilled","2","False","Glacé","PS","Poêle","2.65","5.7947254","50.887675","1.1642152e-06","1.6850646","0.082014536","6.1872105e-06","7.7730314e-07","2.6120604e-08","0.91232918","0.003347035","0.19933756","4.0389346","233.93170700000002","5525.7392","15.533262","121.49134","6.1346925e-05","0hyNmvjScaV1dFVSHGQov","1882","890918"
"21504","21504","viandes, œufs, poissons","viandes crues","Agneau, épaule, crue","Lamb, shoulder, raw","2","False","Glacé","PS","Pas de préparation","2.63","3.6590455","32.101784","7.2857276e-07","0.99580237","0.051749098","3.9162629e-06","4.9167692e-07","1.6477646e-08","0.57750786","0.0020975958","0.12602451","2.5570048","147.25999099999999","3497.0322","9.8246649","74.419071","3.8303143e-05"," Oeof-Ec8e5ht0cxzG974","1883","878761"
"21505","21505","viandes, œufs, poissons","viandes crues","Agneau, épaule, maigre, crue","Lamb, shoulder, lean, raw","2","False","Glacé","PS","Pas de préparation","2.63","3.6590455","32.101784","7.2857276e-07","0.99580237","0.051749098","3.9162629e-06","4.9167692e-07","1.6477646e-08","0.57750786","0.0020975958","0.12602451","2.5570048","147.25999099999999","3497.0322","9.8246649","74.419071","3.8303143e-05","FwmkUJqalzXcHtEyfJjjM","1884","73241"
"21507","21507","viandes, œufs, poissons","viandes cuites","Agneau, épaule, maigre, rôtie/cuite au four","Lamb, shoulder, lean, roasted/baked","2","False","Glacé","PS","Four","2.65","4.6537464","40.638689","9.2952708e-07","1.8020257","0.065619796","4.9525227e-06","6.2250606e-07","2.0903317e-08","0.73006188","0.0026793997","0.15931573","3.2310455","186.354447","4418.179","12.45053","105.91846","5.1776488e-05","mWP5Us0HFhv8vVUedQ8 3","1885","642648"
"21506","21506","viandes, œufs, poissons","viandes cuites","Agneau, épaule, rôtie/cuite au four","Lamb, shoulder, roasted/baked","2","False","Glacé","PS","Four","2.65","4.6537464","40.638689","9.2952708e-07","1.8020257","0.065619796","4.9525227e-06","6.2250606e-07","2.0903317e-08","0.73006188","0.0026793997","0.15931573","3.2310455","186.354447","4418.179","12.45053","105.91846","5.1776488e-05","ZoyoeM3QFUvLENTtAjDSI","1886","737681"
"21519","21519","viandes, œufs, poissons","viandes cuites","Agneau, gigot, braisé","Lamb, leg, braised","2","False","Glacé","PS","Four","2.65","5.8133515000000004","50.878393","1.160349e-06","2.1167408","0.082065892","6.1900587e-06","7.780542e-07","2.6120871e-08","0.9125119","0.0033593294","0.19923396","4.0388562","233.32749800000002","5522.6529","15.556819","129.48424","6.3893684e-05","cust0Ju0ojY58kD86Cxu3","1887","541855"
"21502","21502","viandes, œufs, poissons","viandes crues","Agneau, gigot, cru","Lamb, leg, raw","2","False","Glacé","PS","Pas de préparation","2.63","4.5769943","40.207581","9.1129249e-07","1.2449323","0.064767904","4.8959022e-06","6.1480955e-07","2.0607886e-08","0.72193614","0.0026358313","0.15762396","3.1964715","184.444079","4371.3389","12.283618","93.073858","4.7895172e-05","xGhQX3Wk05LH Mdvme6Br","1888","589810"
"21518","21518","viandes, œufs, poissons","viandes cuites","Agneau, gigot, grillé/poêlé","Lamb, leg, grilled/pan-fried","2","False","Glacé","PS","Poêle","2.65","5.7963682","50.917912","1.1644788e-06","1.6984029","0.082025625","6.187366e-06","7.7737625e-07","2.6123718e-08","0.91234568","0.0033477885","0.19934664","4.0389751","234.081287","5525.755","15.534287","121.78608","6.1430734e-05","ikoMZmWCR0k8-D6uOC-G ","1889","80285"
"21503","21503","viandes, œufs, poissons","viandes cuites","Agneau, gigot, rôti/cuit au four","Lamb, leg, roasted/baked","2","False","Glacé","PS","Four","2.65","5.8133515000000004","50.878393","1.160349e-06","2.1167408","0.082065892","6.1900587e-06","7.780542e-07","2.6120871e-08","0.9125119","0.0033593294","0.19923396","4.0388562","233.32749800000002","5522.6529","15.556819","129.48424","6.3893684e-05","5Uu4vmQz0Rrzs0j87P8hR","1890","86599"
"21515","21515","viandes, œufs, poissons","viandes crues","Agneau, selle, crue","Lamb, saddle, raw","2","False","Glacé","PS","Pas de préparation","2.63","4.5769943","40.207581","9.1129249e-07","1.2449323","0.064767904","4.8959022e-06","6.1480955e-07","2.0607886e-08","0.72193614","0.0026358313","0.15762396","3.1964715","184.444079","4371.3389","12.283618","93.073858","4.7895172e-05","5z4aclJxVwslkY72AAjFR","1891","830982"
"21520","21520","viandes, œufs, poissons","viandes cuites","Agneau, selle, partie maigre, grillée/poêlée","Lamb, saddle, grilled/pan-fried","2","False","Glacé","PS","Poêle","2.65","5.7963682","50.917912","1.1644788e-06","1.6984029","0.082025625","6.187366e-06","7.7737625e-07","2.6123718e-08","0.91234568","0.0033477885","0.19934664","4.0389751","234.081287","5525.755","15.534287","121.78608","6.1430734e-05","pBZIVNJCe H1XHkfUnNju","1892","365081"
"21513","21513","viandes, œufs, poissons","viandes cuites","Agneau, selle, partie maigre, rôtie/cuite au four","Lamb, saddle, lean, roasted/baked","2","False","Glacé","PS","Four","2.65","5.8133515000000004","50.878393","1.160349e-06","2.1167408","0.082065892","6.1900587e-06","7.780542e-07","2.6120871e-08","0.9125119","0.0033593294","0.19923396","4.0388562","233.32749800000002","5522.6529","15.556819","129.48424","6.3893684e-05","sbZnsz2Vf87dS4mNpjqq8","1893","439408"
"26177","26177","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Anchois au sel (anchoité, semi-conserve)","Anchovy, in salt (semi-preserved)","2","False","Glacé","PS","Pas de préparation","3.78","0.29661917","2.1422307","4.2090047e-07","0.30092819","0.02703068","2.9351195e-07","1.2698359e-08","1.0971055e-09","0.037534137","0.00014274605","0.0092881166","0.10115443","8.8687155","8.9092249","0.25075016","33.051645","2.2037621e-05","YxsceKlX3PmtQ7XtEVCom","1894","173774"
"26079","26079","viandes, œufs, poissons","poissons crus","Anchois commun, cru","Common anchovy, raw","2","False","Glacé","PS","Pas de préparation","3.1","0.29661917","2.1422307","4.2090047e-07","0.30092819","0.02703068","2.9351195e-07","1.2698359e-08","1.0971055e-09","0.037534137","0.00014274605","0.0092881166","0.10115443","8.8687155","8.9092249","0.25075016","33.051645","2.2037621e-05","XLC3UEs7TJDWnBWvYQqNR","1895","749598"
"26187","26187","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Anchois commun, mariné","Common anchovy, marinated","2","False","Glacé","PS","Pas de préparation","3.1","0.25081535","1.8070139","2.71922e-07","0.68379433","0.015125834","1.8249173e-07","1.8165836e-08","1.7856576e-09","0.022656595","0.00032939222","0.0087587194","0.065398358","16.4900704","68.757526","0.48768221","34.566226","2.0149334e-05","UX ZGghRQq95a-RCr1eyr","1896","766642"
